,city,bd,total_transactions,total_activity,time_on_platform_months,num_25,num_50,num_75,num_985,num_unq,total_secs,payment_method_id,payment_plan_days,is_auto_renew,is_cancel,gender_male,registered_via_13,registered_via_3,registered_via_4,registered_via_7,registered_via_9,is_churn
1364,-0.2870956,0.6923616,-0.32982343,0.86138517,-1.0441382,-0.6990743,-0.40775925,-0.35767403,-0.40398395,-0.6693709,-0.5428186,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,1.0,0.0,0.0,0
1840,-1.1320078,-0.5565071,-0.32982343,-1.3255597,-0.5088871,-0.26095057,0.69370276,-0.01628064,-0.2590628,-0.47762865,-0.59206605,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
457,0.38883418,0.11596064,-0.32982343,-1.3255597,-0.4358983,-0.2071459,-0.30331028,-0.26783365,-0.16684021,-0.80621594,-0.31209856,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
1275,0.7267991,0.11596064,-0.32982343,-0.99751794,-1.0927974,-0.7256273,-0.720243,-0.7137685,-0.4518918,-0.67356586,-0.5882261,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
758,0.38883418,-0.07617301,0.93772113,-0.12273999,-0.4602279,-0.45445862,0.12697957,-0.15529679,-0.48719233,0.016278148,-0.12243646,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
706,-0.9630254,2.133364,-0.32982343,-0.4507817,1.5834582,-0.036764435,-0.56918037,-0.5822749,-0.44350794,-0.22979587,-0.39089894,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2657,0.38883418,0.21202748,0.93772113,0.75203794,1.4861399,0.40529743,0.19642712,0.37036562,0.20888135,-0.4650462,-0.30242166,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1294,0.7267991,-0.17223984,0.93772113,0.09595449,0.026364045,-0.34550077,-0.36344755,-0.56131214,-0.40398395,-0.294373,-0.30549154,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
92,0.5578166,-1.1329081,-0.32982343,0.5333435,-0.89816064,0.3079442,-0.13049464,-0.13199504,-0.1594624,-0.11250694,-0.36597544,0.22734557,-0.15999371,-2.2377,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,1
816,-0.9630254,-0.17223984,-0.32982343,0.9707324,-1.1657861,2.0378077,0.4782563,0.38707164,0.3483341,1.3619608,0.48142478,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,1.0,0.0,0.0,0
2780,0.7267991,-0.07617301,-0.32982343,0.20530173,1.1698551,-0.040840533,-0.28518274,-0.53082085,-0.4854273,-0.43054295,-0.5178785,0.22734557,-0.15999371,-2.2377,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
855,-1.1320078,1.2687626,-0.32982343,0.9707324,-0.4845575,0.118155934,-0.47520906,-0.20277682,-0.23680218,0.49238566,0.1072084,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
869,1.9096762,0.40416113,-0.32982343,-1.7629485,0.22100082,-0.74519265,-0.76858294,-0.8967162,-0.53573054,-0.47205937,-0.4099229,-0.004640482,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1025,-0.2870956,-0.07617301,0.93772113,0.09595449,-1.0441382,-0.17469227,0.04168791,-0.08216356,-0.017527476,-0.3389272,-0.44578764,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
142,-0.9630254,1.0766289,0.93772113,-1.3255597,-0.28992072,-0.6375833,-0.76858294,-0.6451631,-0.35128537,-1.1180954,-0.82399607,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
1945,-0.9630254,1.3648294,-0.32982343,-2.0909903,-1.0684679,-0.38649482,-0.76858294,-0.8967162,0.7553855,-0.3049811,-0.36458248,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
1482,0.5578166,-0.26830664,0.93772113,0.9707324,0.0020344474,-0.4112326,-0.2551786,-0.13338292,0.09392706,-0.023828695,-0.12410728,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1473,0.7267991,0.019893818,-0.32982343,0.9707324,-0.84950143,-0.4211277,-0.34685796,-0.65383744,-0.46576855,-0.9072311,-0.70241004,-1.860529,-0.15999371,-2.2377,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
162,-0.9630254,-0.7486408,-0.32982343,0.4239962,-0.7521831,0.39068386,1.646404,1.28341,0.7553855,-0.24743195,-0.3735832,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
2270,0.38883418,-0.26830664,-0.32982343,0.86138517,0.07502324,-0.60171354,-0.2748242,-0.034248702,-0.35128537,-0.25247076,0.16193981,-0.004640482,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
861,1.064764,0.019893818,-0.32982343,0.75203794,2.191698,0.24056214,0.11765078,1.0411737,0.5367839,0.92933553,0.9900285,-0.23662654,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2332,0.7267991,1.2687626,-0.32982343,-0.77882344,-0.7765127,-0.07746283,-0.15503654,-0.04530598,-0.15265211,-0.8910403,-0.6776716,-3.2524452,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
616,-0.9630254,-0.26830664,0.93772113,0.20530173,-0.89816064,0.7352511,-0.23684272,-0.027714856,-0.21714345,-0.6290117,-0.7768247,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
1567,-0.79404294,0.7884284,-0.32982343,-2.0909903,-1.0684679,-0.5299739,-0.76858294,0.10949586,-0.7201757,-1.0624026,-0.95241565,-0.23662654,-0.15999371,-2.2377,-0.15310897,1.0,0.0,0.0,1.0,0.0,0.0,0
1427,0.38883418,-0.26830664,-0.32982343,0.31464896,0.24533042,-0.08082186,-0.0056512905,0.06574753,0.37045652,-0.6672262,-0.4450136,-1.3965569,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1450,-0.9630254,0.019893818,-0.32982343,-0.34143448,-0.7765127,-0.4877742,-0.51835227,-0.36401567,-0.54658026,-0.546098,-0.36690927,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
1813,0.38883418,-0.65257394,-0.32982343,1.1894269,-0.26559114,0.15502323,-0.031007783,0.23932968,0.39839488,0.015521737,0.15086295,-1.860529,-0.15999371,-2.2377,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
2704,-1.1320078,-1.0368413,-0.32982343,1.1894269,-1.0198087,4.144669,15.269391,10.398826,2.8259313,2.3107822,0.37371072,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
570,-0.79404294,0.5962948,0.93772113,0.75203794,1.1455256,-0.35992458,-0.5519481,-0.822182,-0.5562244,-0.09211096,-0.24968493,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
710,1.2337464,-0.07617301,-0.32982343,-0.4507817,0.12368243,-0.7182903,-0.6356479,-0.7080514,-0.6279531,-0.53889066,-0.44882387,-0.23662654,-0.15999371,-2.2377,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2199,1.9096762,0.40416113,-0.32982343,0.4239962,0.24533042,0.18144344,0.29489756,0.31912342,0.35575438,0.35404995,-0.031111518,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
931,0.38883418,0.21202748,-0.32982343,0.5333435,0.3426488,0.6121199,-0.3431908,-0.37348592,-0.2775073,0.06036343,-0.29897258,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
327,1.9096762,0.6923616,-0.32982343,0.86138517,-0.4845575,-0.5299739,-0.6546387,-0.68109936,-0.4566826,-0.04402072,-0.22726929,-1.1645708,8.121886,-2.2377,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,1
2834,0.5578166,-0.4604403,0.93772113,0.75203794,1.0238776,-0.1686191,-0.33531314,-0.33770946,-0.25564715,-0.7901269,-0.7509656,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
579,-1.1320078,1.7490966,-0.32982343,-1.9816431,1.0968664,-0.24301568,0.29489756,0.10949586,1.4931662,-0.7950774,-0.80569774,-0.23662654,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1401,0.7267991,-0.07617301,0.93772113,-0.34143448,-0.046624746,-0.20925584,-0.17428505,-0.36401567,-0.28618705,-0.737419,-0.6210138,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
857,-0.9630254,0.21202748,-0.32982343,-1.3255597,-1.0927974,-0.1712761,-0.1703752,-0.01628064,0.8476081,-0.7839388,-0.7577183,0.22734557,-0.15999371,-2.2377,-0.15310897,1.0,0.0,0.0,1.0,0.0,0.0,0
1533,1.2337464,0.11596064,-0.32982343,0.5333435,1.0725368,-0.27745068,0.08220146,0.028998919,-0.24799609,0.17263997,0.62220407,-0.70059866,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
925,-1.6389552,-0.84470767,-0.32982343,-0.23208724,-0.92249024,-0.6495399,-0.41408947,-0.6172128,-0.43326098,-0.83963156,-0.5801725,0.22734557,3.436086,-2.2377,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,1
2404,0.38883418,0.7884284,-0.32982343,0.09595449,0.17234163,-0.4001595,-0.6166572,-0.3696527,-0.26345432,-0.29861623,-0.348606,-0.70059866,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1001,-1.1320078,0.019893818,-0.32982343,-0.12273999,1.0968664,-0.15239727,0.3228839,-0.26121387,-0.4095312,0.049107607,-0.17385477,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
951,-0.79404294,1.6530298,-0.32982343,1.1894269,-0.7278535,-0.5531157,-0.52844226,-0.4747563,-0.45838255,0.382016,1.1838826,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
244,-0.9630254,5.015369,-0.32982343,0.86138517,1.3888216,0.03881834,-0.02794473,-0.17799327,0.20205007,1.3053353,1.073121,-0.004640482,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
321,0.38883418,0.40416113,-0.32982343,0.4239962,0.4886264,-0.45225605,-0.45840117,0.025644882,-0.1975811,-0.40522805,-0.44405037,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
787,-0.79404294,-0.26830664,-0.32982343,0.31464896,1.8754134,-0.6110708,-0.35243845,-0.7217228,-0.04654989,1.5895413,1.0825572,-0.70059866,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
854,0.38883418,2.3254976,-0.32982343,0.31464896,-0.070954345,-0.6485002,-0.51427245,-0.5904777,-0.6560208,-0.6439805,-0.49051657,-1.3965569,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1691,-1.6389552,-0.17223984,-0.32982343,1.0800797,-1.1901158,-0.31953788,-0.2545674,-0.36006972,-0.17913654,-0.39854494,-0.3050324,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,1.0,0.0,0.0,0
2695,-1.1320078,0.11596064,0.93772113,1.1894269,-0.38723913,-0.26152912,-0.35691312,0.044578962,0.3507962,2.4157,2.8623593,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1131,0.7267991,-0.07617301,-0.32982343,1.1894269,0.53728557,1.0899516,0.51788545,0.4989973,0.51739174,1.4599404,0.91291165,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1451,0.5578166,0.5962948,-0.32982343,-1.6536014,-0.92249024,-0.6734531,-0.76858294,-0.8967162,-0.7201757,-0.4386437,-0.3998672,-0.004640482,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2185,-1.3009903,-0.07617301,-0.32982343,-1.1068652,-0.89816064,0.44568416,0.34807152,-0.09174653,0.9767197,-0.059932962,-0.34597054,-3.2524452,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
2340,0.38883418,0.21202748,-0.32982343,-0.34143448,1.5347991,-0.5890536,-0.6121888,-0.5415825,-0.6767768,-0.6247231,0.34003106,-0.004640482,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2563,0.7267991,0.21202748,-0.32982343,-0.6694762,1.1455256,-0.60171354,-0.4647314,-0.609227,0.54459107,-0.6136781,-0.5500192,-0.70059866,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1124,-1.1320078,-0.17223984,0.93772113,0.9707324,0.9752184,-0.38154724,-0.43853733,-0.34156471,-0.033276472,-0.65219665,-0.5052923,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
881,0.38883418,-0.36437348,-0.32982343,-0.4507817,1.3158327,-0.37752736,-0.46947908,-0.4564984,-0.53573054,0.034744732,-0.18529345,0.22734557,8.121886,-2.2377,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,1
2790,0.38883418,1.0766289,-0.32982343,-1.8722957,-1.3360934,-0.72127944,-0.76858294,-0.8967162,-0.7201757,-0.48319793,-0.4191544,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
1211,0.38883418,-0.36437348,-0.32982343,-1.434907,-1.0927974,-0.46848288,-0.4647314,-0.7529716,-0.19318952,-0.45773837,-0.45066583,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
1700,0.050869286,2.5176313,-0.32982343,0.20530173,-0.36290953,-0.17779788,2.4460285,1.2071816,-0.049466014,-0.0801849,-0.06205039,-1.3965569,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
1030,-1.1320078,-0.5565071,-0.32982343,-0.013392751,1.5347991,-0.3219292,-0.10390765,-0.24267837,-0.12995118,-0.5700786,-0.5891081,-5.3403196,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2394,-1.6389552,1.0766289,-0.32982343,-0.4507817,-1.3360934,-0.23404823,-0.1703752,-0.26783365,-0.35128537,-0.20194949,-0.21688664,-0.23662654,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
884,-1.1320078,-0.17223984,-0.32982343,0.86138517,-0.28992072,-0.5607195,-0.4457407,-0.46548244,-0.35128537,0.06418236,-0.014208149,-0.004640482,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
1318,-0.79404294,-0.36437348,-0.32982343,-0.013392751,1.2915032,-0.22866778,-0.23684272,-0.14205715,0.60782933,0.32100546,0.31706682,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2284,1.9096762,0.7884284,-0.32982343,0.6426907,1.8267542,0.17086643,-0.1141334,0.07079537,-0.23778068,0.30506876,0.5015783,-0.004640482,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
519,-1.1320078,-0.7486408,-0.32982343,0.9707324,-1.0684679,-0.2825961,-0.108491644,-0.30686772,-0.08415792,-0.59381527,-0.57201123,0.22734557,-0.15999371,-2.2377,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
56,-0.9630254,0.40416113,-0.32982343,-0.12273999,0.4886264,-0.2203611,-0.43274707,-0.52600646,-0.17654786,-0.7176938,-0.6644801,-2.324501,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1151,0.7267991,-0.7486408,-0.32982343,0.9707324,-0.92249024,3.764505,1.0650041,2.12192,1.3405218,1.6354316,0.28517762,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
844,-0.9630254,-0.65257394,-0.32982343,1.0800797,-0.41156873,-0.20475455,-0.14821938,0.14303623,-0.031580437,-0.4921088,-0.5222834,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1971,0.7267991,1.7490966,-0.32982343,-0.013392751,1.0725368,0.2232915,-0.42295185,-0.29298893,-0.056173146,-0.5032473,-0.62263745,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1943,-0.2870956,0.40416113,0.93772113,1.1894269,0.26966003,-0.22450225,-0.30545437,-0.18263024,0.13660178,1.4067627,0.9520376,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
771,1.9096762,-0.84470767,-0.32982343,0.86138517,0.6102744,-0.46848288,-0.40775925,-0.32173786,-0.14049092,-0.80621594,-0.761319,-0.004640482,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
255,1.9096762,0.21202748,-0.32982343,-0.12273999,1.0238776,-0.11463963,-0.23684272,-0.26121387,-0.098886736,-0.4480235,-0.39812213,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1353,0.7267991,1.2687626,-0.32982343,-0.4507817,-0.046624746,-0.66448563,-0.6356479,-0.6451631,-0.6279531,0.0987914,0.37560824,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
235,0.38883418,0.98056203,-0.32982343,-1.8722957,1.7051063,-0.72127944,-0.059595946,-0.56131214,-0.7201757,-1.0921055,-0.8382793,-0.23662654,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2488,0.21985172,-0.17223984,0.93772113,-0.8881707,0.0020344474,-0.6375833,-0.54702455,-0.56131214,-0.5972122,-0.7468104,-0.6903276,-0.23662654,-0.15999371,-0.8938698,4.37861,0.0,0.0,1.0,0.0,0.0,0.0,0
1723,1.9096762,0.30809432,-0.32982343,0.31464896,-0.5088871,-0.280445,-0.19060445,-0.67797446,-0.30316925,-0.07058721,-0.23440182,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
2581,0.21985172,-0.26830664,-0.32982343,0.09595449,1.0238776,-0.49581224,-0.51537335,-0.46548244,-0.5093812,-0.9329832,-0.8391148,-0.23662654,-0.15999371,-2.2377,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
343,0.38883418,-0.17223984,-0.32982343,-1.434907,-1.1171271,0.06443959,-0.4647314,-0.17799327,-0.19318952,-0.27952155,-0.45207417,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
338,0.38883418,1.0766289,0.93772113,0.5333435,1.1941848,0.049681734,-0.3219212,-0.29298893,-0.54310834,1.4130292,2.6815815,-3.716417,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
696,-1.1320078,-0.7486408,-0.32982343,0.86138517,-1.360423,-0.27888545,-0.17987058,-0.24986559,-0.29858673,-0.7234725,-0.67744786,-1.860529,-0.15999371,-2.2377,-0.15310897,1.0,0.0,0.0,1.0,0.0,0.0,0
990,-0.9630254,-0.65257394,-0.32982343,1.1894269,-0.28992072,0.12262467,0.39781505,0.30424663,-0.1251913,0.39782557,0.014913533,0.22734557,-0.15999371,-2.2377,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
1428,-1.1320078,-0.36437348,-0.32982343,-0.23208724,-0.7278535,-0.40243694,-0.4731717,-0.1141068,-0.10535851,0.17768951,0.08012466,-0.23662654,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2582,0.8957815,-1.0368413,-0.32982343,0.86138517,-0.5575463,-0.1251578,-0.084916934,-0.070184834,-0.37763467,-0.5293433,-0.009813434,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
2082,-0.45607805,-0.17223984,2.2052655,-1.2162124,-0.070954345,-0.5618582,-0.65041846,-0.78491485,-0.63820004,-0.6168605,-0.6053839,-0.70059866,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,1
315,1.9096762,-1.2289749,-0.32982343,1.0800797,-1.1171271,-0.32910314,-0.3963648,-0.22590813,-0.32669267,-0.7416124,-0.56620383,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
2897,0.7267991,0.019893818,-0.32982343,-0.5601289,0.8779,0.3978577,-0.09504532,-0.15882733,-0.22832192,-0.6435931,-0.8393112,-0.004640482,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1144,0.7267991,0.019893818,-0.32982343,-1.2162124,-0.8008422,-0.41837907,-0.532254,-0.8967162,-0.39227316,0.6356077,1.0817692,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
1325,0.5578166,0.019893818,0.93772113,0.9707324,1.1698551,-0.49534106,-0.035148125,-0.5150496,-0.6184128,-0.4140621,-0.13829072,-1.6285429,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
207,-1.3009903,-0.26830664,-0.32982343,0.5333435,0.7319224,-0.24875483,-0.08795546,-0.33323744,-0.33652976,-0.14815028,-0.16611147,-0.004640482,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1442,-1.1320078,-0.17223984,-0.32982343,1.1894269,-1.1901158,0.25221875,0.44927374,0.75866497,0.27939805,0.03995471,1.2223548,-1.3965569,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2103,0.38883418,-0.65257394,-0.32982343,0.86138517,-0.7035239,-0.5043526,-0.17987058,0.10949586,-0.27223745,-0.08380132,-0.15729387,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
1066,-0.9630254,-2.7660441,-0.32982343,-0.34143448,0.14801203,-0.513094,-0.2994004,-0.18644884,-0.24278821,-0.65617305,-0.61872333,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
593,0.7267991,-0.5565071,-0.32982343,-0.12273999,-1.3117638,0.47438,0.9665695,2.1748786,1.3766743,0.85108334,2.549841,-0.23662654,-0.15999371,-2.2377,-0.15310897,1.0,0.0,0.0,1.0,0.0,0.0,0
656,0.38883418,1.0766289,0.93772113,1.1894269,-1.1171271,-0.5762575,-0.099619426,-0.020337943,-0.26798755,-0.013222886,0.00882751,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,1.0,0.0,0.0,0
1381,-1.6389552,-0.17223984,-0.32982343,0.09595449,-0.7035239,-0.26351267,-0.1862008,0.2532405,-0.052659884,-0.3389272,-0.40390792,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
1034,0.38883418,-2.7660441,-0.32982343,0.4239962,-0.33857992,3.589073,1.1589755,1.1995589,0.2327909,1.3825095,0.14301111,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
1553,0.5578166,1.0766289,-0.32982343,0.9707324,-0.4602279,0.03899499,-0.108491644,0.21358676,-0.16048004,-0.16824576,-0.1718322,-0.9325847,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
2299,0.7267991,-0.65257394,-0.32982343,1.1894269,-0.7035239,-0.05325294,1.6499776,0.46653888,0.11280242,-0.1095175,0.35688564,-1.6285429,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
1866,0.38883418,1.1726958,-0.32982343,-0.8881707,0.6589336,-0.3984514,-0.19253102,-0.30975917,-0.47424877,-0.67626613,-0.16900443,-0.23662654,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2052,0.7267991,-1.1329081,-0.32982343,1.1894269,-1.4090822,0.38181275,0.15767425,0.23932968,-0.4107838,0.5774796,0.041813083,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
1975,-0.9630254,-0.26830664,2.2052655,0.4239962,1.5591286,-0.51801735,-0.3697778,-0.35168463,0.14056833,-0.45906442,-0.4802899,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,1
796,-1.1320078,-0.36437348,-0.32982343,-0.12273999,0.12368243,-0.5148709,-0.37677437,-0.6319235,-0.5648534,-0.63562024,-0.50063556,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
2512,1.9096762,0.019893818,0.93772113,-1.8722957,-0.84950143,-0.76910585,-0.59133625,-0.8967162,-0.7201757,-0.34953532,-0.35682458,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
178,-0.9630254,1.8451635,-0.32982343,0.20530173,-0.046624746,0.35046622,0.053197403,-0.21066251,-0.3177499,-0.3292834,-0.6081445,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
1006,-0.11811316,-0.36437348,-0.32982343,1.1894269,-0.97114944,2.5432565,7.8764844,4.296636,4.111097,5.788885,3.873071,0.22734557,-0.15999371,-2.2377,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
535,-0.79404294,0.5962948,-0.32982343,-0.5601289,-1.1171271,-0.28127676,-0.59133625,-0.8296354,-0.52343416,0.06630398,-0.14733607,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
1443,0.38883418,-0.65257394,0.93772113,0.5333435,1.2671735,1.1573406,0.33743674,0.31073833,0.25369474,0.277788,-0.23617199,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
608,0.38883418,0.11596064,-0.32982343,0.4239962,-0.8251718,-0.41040802,-0.54702455,-0.51938665,-0.47424877,-0.26413977,-0.30782467,-0.004640482,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2413,-0.9630254,-1.0368413,-0.32982343,-0.8881707,-1.0927974,-0.6734531,-0.6356479,-0.8128652,-0.5972122,-0.8322059,-0.68895596,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
