,msno,city,bd,gender,registered_via,total_transactions,total_activity,time_on_platform_months,is_churn,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,is_cancel,discount,is_discount,amt_per_day,membership_duration
888,msbiBRenrxt58aBOi4nxAO3NCkAqdS1nf0SEbEArOqo=,5,46,female,9,2.0,31.0,135,0,5.419354838709677,1.8387096774193548,2.096774193548387,3.161290322580645,102.58064516129032,84.38709677419355,24931.4700967742,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,48.5
889,34jrP+p4R5WSooAjhjAaE52usP+ken3ytdKs97F1ZuQ=,13,20,male,9,1.0,17.0,24,0,8.176470588235293,4.235294117647059,0.7058823529411765,0.29411764705882354,5.470588235294118,16.529411764705884,1992.4327058823528,34.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
890,597+oCbAN0zU8KAMG73724ZFLm8rs+rcbI/YROjTEw0=,5,37,female,9,1.0,19.0,132,0,5.7894736842105265,0.6842105263157895,0.631578947368421,0.6842105263157895,10.631578947368421,14.894736842105264,2769.7450526315783,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,30.0
891,2KTxpAIxB3D4os7EdT7g2VX024kjb8WJj+e9BA1Vnzk=,5,24,male,4,1.0,12.0,14,0,2.1666666666666665,0.5833333333333334,0.4166666666666667,0.25,18.666666666666668,21.25,4843.143666666667,36.0,30.0,180.0,180.0,0.0,0.0,0.0,0.0,6.0,30.0
892,qB/zteXKaOk3hzFCoIUD6wrTp57hnreDX4Vvon25MfM=,15,24,male,9,1.0,23.0,138,0,2.608695652173913,0.8260869565217391,0.9130434782608695,1.391304347826087,25.391304347826086,21.73913043478261,6333.029391304348,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
893,Ify3VnCEeHVKeIiaDqB2vtjIAEfA4M3MJqsE94U74xM=,22,35,male,9,1.0,13.0,130,0,3.6153846153846154,0.7692307692307693,0.46153846153846156,0.3076923076923077,25.307692307692307,26.615384615384617,6585.263384615385,34.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
894,KRcgKEWlZtnQL7U/ijkH5ZDTKaVDYOeO0cHLb3j2aTI=,17,28,male,7,1.0,21.0,23,0,0.8571428571428571,0.2857142857142857,0.09523809523809523,0.3333333333333333,48.523809523809526,33.714285714285715,12330.709904761907,41.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,31.0
895,rg7vCKvlSbHyNY9/ELMPTXn4kR0EuM1LlS/683IXdhc=,21,27,female,9,1.0,16.0,89,0,1.4375,0.375,0.5,1.125,15.875,14.5625,4320.212750000001,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
896,4b2+TTgLt0G3hwxE4fLQEtYl3P/ySnyUS/3xUE71P58=,4,36,male,9,1.0,26.0,95,0,0.7692307692307693,0.2692307692307692,0.3076923076923077,0.15384615384615385,15.346153846153847,11.615384615384615,4249.006461538463,34.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
897,+FQfIQ5l5l10tASXSk7+8aji2No3oMVA17KPdk6qG2Y=,21,23,male,9,1.0,31.0,113,0,4.387096774193548,0.967741935483871,0.4838709677419355,0.6129032258064516,18.451612903225808,22.419354838709676,4996.874129032258,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
898,Luk3lwW6Ra1E2zow3XDsO8a+CxNJZ4KRfIz5G46mk0A=,5,0,female,4,3.0,28.0,6,1,5.142857142857143,1.5357142857142858,1.25,1.5357142857142858,15.714285714285714,20.607142857142858,4661.718642857142,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,71.66666666666667
899,8Cz2mEZ3rxgwsAhjgVfdj78EGn/r5vG6SW7gV9dDuew=,4,22,female,7,1.0,26.0,19,0,14.346153846153847,2.0384615384615383,1.8846153846153846,1.3461538461538463,24.53846153846154,32.46153846153846,6752.015961538461,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,31.0
900,nSuUxhU2DNnXIY6jex+nFusZM7z+40DKB9TdRRcCMUw=,1,35,female,4,1.0,4.0,16,1,0.25,0.0,0.0,0.0,16.25,16.5,4001.2164999999995,36.0,30.0,180.0,180.0,0.0,0.0,0.0,0.0,6.0,31.0
901,9NgHxj0Skm4mjewM93FpJ4P/TjM+o2xSg+ojtz6o29I=,13,25,male,9,1.0,29.0,106,0,2.2413793103448274,0.7586206896551724,0.3793103448275862,0.8275862068965517,15.448275862068966,14.275862068965518,4077.334586206897,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
902,mw4fiHmWi+sK30ilaLvw1DUuOh+HGfG6YaVNjs20TFM=,22,34,male,3,1.0,18.0,39,0,14.777777777777779,1.0555555555555556,0.5555555555555556,0.8888888888888888,6.666666666666667,23.055555555555557,2276.203222222222,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
903,dk+CVjRilX9aJ1eMOhbkWmKL/2icOcjl31sYOd2Flws=,22,21,female,9,1.0,10.0,63,0,1.9,1.1,0.6,0.3,15.8,17.5,3765.0659,30.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
904,Zk00Jo5/ugzuVtkYO3tpJHvJdhUO3KLJWm2QnYpOxog=,13,33,female,7,1.0,3.0,79,0,1.0,0.0,0.3333333333333333,0.3333333333333333,7.666666666666667,9.0,2173.3843333333334,41.0,30.0,129.0,129.0,1.0,0.0,0.0,0.0,4.3,35.0
905,0htIx8x5jsX7yTeg0OWEGMokixxOEjxWbKuqBW6lf0o=,1,0,male,7,1.0,30.0,20,0,12.1,1.6333333333333333,1.2666666666666666,1.8,25.033333333333335,38.333333333333336,6196.724233333333,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,31.0
906,rCSxMN0PA0T8/5LeDAh3Cno3F+OaxzovBYhhrVx0jNs=,5,27,male,7,1.0,21.0,8,0,5.380952380952381,0.42857142857142855,0.5238095238095238,0.2857142857142857,12.761904761904763,16.428571428571427,3299.2323809523805,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,31.0
907,3ZF5HsGnCXlyK61j1l2iCtYIPYtim10+N4dBC2XTjfo=,1,17,male,3,1.0,27.0,32,0,6.2592592592592595,0.6666666666666666,0.4444444444444444,0.5555555555555556,14.037037037037036,19.296296296296298,3860.668185185185,38.0,30.0,149.0,149.0,0.0,0.0,0.0,0.0,4.966666666666667,30.0
908,CoyfF9vkhSvle1+ptLUfmX5eVQbt53BwC6BZcmxE8qM=,5,41,male,3,1.0,31.0,26,0,7.129032258064516,3.225806451612903,0.8064516129032258,0.7741935483870968,32.193548387096776,30.677419354838708,8526.327419354839,36.0,30.0,180.0,180.0,0.0,0.0,0.0,0.0,6.0,30.0
909,twySktml/iIh0iBPLtklmvX65ZU2IBkX8PDhtY5zJ1w=,5,43,male,9,1.0,4.0,134,0,1.5,0.75,0.0,0.5,1.0,3.5,360.5545,34.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
910,kSDgtgHndN8uXhiFFoOJeenzpuvYgpzbJqVRBW4wfcI=,5,25,male,3,1.0,31.0,49,0,2.806451612903226,0.45161290322580644,0.45161290322580644,0.5161290322580645,31.258064516129032,32.54838709677419,8621.629548387096,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,30.0
911,1maGgAXqXtHo/d7OMnn/Su6gSmUt688qhMWnmpvjSHU=,5,32,male,7,1.0,5.0,14,0,1.8,1.0,0.0,0.2,22.6,25.6,5855.698200000001,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,31.0
912,IBIhqjWTLlBPtAtnNtzYg6kqvGQxmsnvGKYWU4C2/WM=,11,22,male,3,1.0,28.0,47,0,3.0714285714285716,1.25,0.32142857142857145,1.3928571428571428,21.714285714285715,13.821428571428571,5545.741821428572,38.0,30.0,149.0,149.0,0.0,0.0,0.0,0.0,4.966666666666667,31.0
913,5E11CMpcUYJqvh0iOOQIL0aTfrtO/ptKgm34RZVeOj0=,1,25,female,4,1.0,6.0,9,0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.5,1.6666666666666667,488.28850000000006,29.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,31.0
914,zm6hGxbTHjdjkP7xF0YsQ4lr6xAQQ7A6X/ZWJgx4mWU=,3,38,female,7,1.0,4.0,69,0,0.25,0.0,0.0,0.0,9.25,8.5,2281.2005,41.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
915,aWoF9+FDG3ADsUalk/mIOTtLhmJhyILxTtp0ek4KKKY=,13,47,male,9,1.0,27.0,146,0,1.4444444444444444,0.7037037037037037,0.4444444444444444,0.5185185185185185,5.444444444444445,6.703703703703703,1603.9203703703704,34.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
916,Fsv6WXSLeGG+tKpGw2XKTucCxJBlEdm/NJhNcQULmas=,15,36,male,3,1.0,18.0,3,0,2.7777777777777777,1.1111111111111112,0.8888888888888888,0.6666666666666666,23.0,25.22222222222222,5816.258833333332,36.0,30.0,180.0,180.0,1.0,1.0,0.0,0.0,6.0,-1.0
917,H9ouDAbQHg3wx9mXAAHqP2NltHa1T7xH0N4B2E3FIZU=,4,34,male,9,1.0,4.0,31,1,1.5,0.25,0.0,0.5,23.0,18.75,5833.013000000001,38.0,195.0,894.0,894.0,0.0,0.0,0.0,0.0,4.584615384615384,207.0
918,bDVKqCsAEn6IDijZqra41Ov7sHi0Q2uGVcm/1kKzxrA=,5,105,male,9,2.0,31.0,117,0,9.774193548387096,3.5806451612903225,2.6774193548387095,2.5161290322580645,36.74193548387097,35.54838709677419,10088.598193548389,30.0,30.0,139.0,139.0,1.0,0.5,0.0,0.0,4.633333333333333,15.0
919,kuJej/dn9grega1QUa3T2np4z4Ltz7W5vjZu/UrkBGA=,18,45,male,7,1.0,28.0,30,0,3.75,1.3928571428571428,0.9285714285714286,1.0714285714285714,46.964285714285715,17.321428571428573,12842.067321428573,41.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
920,P4J7m84KdD8Ht1IEWQ5R8cyDunyoKp0Lh4VtpgpjBOg=,22,38,male,4,1.0,7.0,17,0,2.0,1.1428571428571428,0.8571428571428571,0.5714285714285714,10.285714285714286,14.285714285714286,2981.5037142857145,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,32.0
921,jyb7YFXAy95woEww+UC5E7TXpA+LUwKUr6Ta4Je53G8=,14,33,female,7,1.0,10.0,26,0,2.8,1.0,0.5,0.3,13.7,15.1,3665.004,41.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,31.0
922,69ZJjZoTSYWXw+jK0v5De5RkfAaaWHOWKGTpMp+WFqo=,5,43,female,9,1.0,18.0,80,0,7.833333333333333,0.5555555555555556,0.5555555555555556,0.4444444444444444,8.38888888888889,14.833333333333334,2413.863555555555,33.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
923,Tz/STEQ9Vup6qQJQENkP+wyuOcQu8OO/LMhN+qjAxPU=,13,28,female,9,1.0,31.0,138,0,4.548387096774194,0.5483870967741935,0.6129032258064516,0.5483870967741935,47.225806451612904,36.61290322580645,10627.396548387094,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,30.0
924,NP9gykf9grvJZG4RbCyurKYhuYCW7pLqCrnZgvMQ1tg=,15,36,female,7,1.0,20.0,35,0,0.7,1.0,0.65,1.5,25.05,23.65,6550.252499999999,41.0,30.0,129.0,129.0,1.0,0.0,0.0,0.0,4.3,31.0
925,1fH+Q7n6OS1DIFzvA67RHA2IdtLL2/RxFZMGd2qG5ag=,4,25,male,9,1.0,31.0,92,0,27.516129032258064,13.838709677419354,8.387096774193548,8.516129032258064,55.193548387096776,71.93548387096774,17735.572645161294,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,30.0
926,gc4E9CIJfCO2+7vWd5Ik4cjjn6Ffy5rfk0LJJ/04nVw=,13,32,male,9,1.0,25.0,78,0,8.6,1.32,1.04,0.92,23.6,30.44,6105.119119999999,30.0,30.0,129.0,129.0,1.0,0.0,0.0,0.0,4.3,30.0
927,aESJr9jiPE5S6j6P5KpdWVGfLtaoeDBWrsarA+8hOL8=,8,21,female,7,1.0,30.0,15,0,12.066666666666666,7.566666666666666,2.9,2.2333333333333334,28.633333333333333,33.833333333333336,8892.005933333332,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
928,lifQg1lK2rbZfBXbJrawfpgql3BYx6ECd75xW5BxlWY=,14,30,female,9,1.0,10.0,103,0,1.4,0.2,0.4,0.4,12.1,13.1,2803.2342999999996,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,36.0
929,cweco58Nr9/p8JI1L+Cr0c/WlInJtzQArRVKC6vhVBA=,18,25,male,7,1.0,27.0,13,0,5.185185185185185,1.7407407407407407,1.6296296296296295,1.7407407407407407,37.22222222222222,21.59259259259259,9066.64837037037,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,31.0
930,78kkuay0FLGU3AgvvZNai8kmEAbAUYhuCYnRLpn6/4E=,15,23,male,3,1.0,26.0,41,0,9.346153846153847,1.6538461538461537,1.6153846153846154,1.0769230769230769,48.30769230769231,46.88461538461539,13025.469499999997,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,33.0
931,AOSlYPWmIt4UoFu1pHKRAwsNhrVfF9aVh2lMnSo4oC8=,13,31,male,7,1.0,13.0,75,0,10.153846153846153,1.3846153846153846,1.1538461538461537,2.6923076923076925,23.384615384615383,31.076923076923077,6329.165,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,31.0
932,ykUdn5X6yshW6S4/RU9RF8xl0USBoI7FboHitTV3bJA=,9,27,female,7,1.0,21.0,55,0,3.6666666666666665,0.8095238095238095,0.6666666666666666,0.7142857142857143,61.61904761904762,58.142857142857146,15652.599095238098,41.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,32.0
933,KEpgHEO+EkrbBB3thGkLf5Vs4GoczZrE0jnzonu0xlE=,13,24,female,3,2.0,29.0,37,0,6.413793103448276,1.4137931034482758,0.8620689655172413,0.9310344827586207,25.20689655172414,23.655172413793103,6254.046965517241,33.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,34.5
934,eQ0rTyVIw8qZapvX1biIy8E7eFKVc3Im/HQdEcPlmZA=,13,24,female,3,1.0,30.0,62,0,21.1,2.6,1.5666666666666667,1.8,24.8,41.833333333333336,6424.286033333333,37.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
935,zf92kEVAIYBuOJ0b4SiEG1lYK0p+5eRxOs4PkNwVx6U=,6,33,female,7,2.0,28.0,71,1,1.9642857142857142,0.8214285714285714,0.42857142857142855,3.25,86.82142857142857,71.75,22898.03146428572,41.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,69.5
936,oGhcrCEKGxYPeEbecczKiG97q1T/PaXf1E6hci5pujs=,13,32,female,9,2.0,19.0,84,0,0.15789473684210525,0.10526315789473684,0.0,0.10526315789473684,10.421052631578947,7.157894736842105,2412.7768421052638,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,49.5
937,hy8Q1AftxyENsmxc/M0gTBCro7swqpo1x7yyC1d5SiE=,15,29,male,3,1.0,31.0,35,0,18.93548387096774,2.2903225806451615,1.7419354838709677,1.7419354838709677,32.12903225806452,48.58064516129032,8409.79122580645,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,31.0
938,4cfIsXBwx43Od3ephm8eMM7QPNp0V4khesJHVgattXI=,15,25,female,9,2.0,30.0,8,1,3.966666666666667,1.9666666666666666,1.3666666666666667,0.8333333333333334,33.333333333333336,34.233333333333334,8543.622200000002,40.0,30.0,149.0,149.0,1.0,0.5,0.0,0.0,4.966666666666667,27.0
939,GynZXsMXVnEiWE22MP4KttfZ6YOkPopIAvtMRgvaxDY=,4,23,male,9,1.0,21.0,123,0,1.8095238095238095,0.6666666666666666,0.3333333333333333,0.42857142857142855,13.0,14.571428571428571,3501.093142857143,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
940,1WKRBqkLqZ3KmvfJTGkqDbbL9fvfVggENEPMiF2r37c=,22,29,male,7,1.0,11.0,10,0,10.727272727272727,2.6363636363636362,0.6363636363636364,0.2727272727272727,1.5454545454545454,14.090909090909092,868.8223636363635,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,31.0
941,/OoJzCG9+Qj9Orb5PRlJoIz5AVQrws2iFPi623XxEa8=,10,30,male,9,1.0,16.0,156,1,9.0,1.125,0.1875,0.875,48.75,51.9375,12525.603874999999,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,32.0
942,myrNG9GUcCU3nfq7dTIuFRU8+xdQKwuY4oowV6IK3B4=,5,33,female,3,1.0,20.0,26,0,41.4,5.5,1.75,1.15,53.6,92.85,14409.530199999997,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
943,lEzxLnEp7ew6C3O7VsKVY+/fEObJ2ZLkSXkHEplVMg8=,22,25,male,9,1.0,30.0,71,0,4.9,1.6,0.9666666666666667,1.5,23.4,20.733333333333334,6223.5111333333325,34.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
944,vtXiwXBibp3x1Hj1lHTF1eE22sPwhbhRKl9KQ0qpZTE=,14,20,female,3,1.0,10.0,9,0,11.7,3.0,2.3,1.6,11.4,25.4,3584.9494,29.0,30.0,180.0,180.0,0.0,0.0,0.0,0.0,6.0,30.0
945,D9xqkzB1bYDwS1n89pVaGBOPU/8kJSy3zTLauO0FksY=,4,33,male,3,2.0,27.0,57,0,14.074074074074074,3.4074074074074074,1.7407407407407407,2.0,26.814814814814813,41.25925925925926,8006.1085555555555,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,52.5
946,z4XGvkqT7ZCUekN+KTie2oVkLiSd28qz3C1jRYxel2Y=,13,20,female,3,1.0,20.0,50,0,3.3,0.7,0.55,0.7,13.75,14.45,3812.11315,40.0,30.0,149.0,149.0,1.0,1.0,0.0,0.0,4.966666666666667,1.0
947,bI8CNql/xi2GXSf6EhaKLpuZzYQ6nT9wv8/ScFsPl6U=,12,27,male,3,1.0,21.0,29,0,1.8571428571428572,0.42857142857142855,0.5238095238095238,0.7619047619047619,9.047619047619047,11.80952380952381,2646.477238095238,38.0,30.0,149.0,149.0,0.0,0.0,0.0,0.0,4.966666666666667,30.0
948,FaV3NX0gcR3myXsAuIe1Nz2yWqZBxZehScHjOBI7I2w=,5,30,female,9,2.0,31.0,73,0,12.483870967741936,2.129032258064516,1.967741935483871,2.3548387096774195,32.225806451612904,31.548387096774192,8970.934709677418,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,36.5
949,4I4WNyl5fOziFeenIZtzZ+HlVmxSYJXSr1YxN0PLQLk=,11,27,male,7,1.0,13.0,18,0,16.692307692307693,2.5384615384615383,1.2307692307692308,2.3076923076923075,14.076923076923077,28.153846153846153,4560.9890000000005,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,31.0
950,yl0ysSb2Gf7WR/aJ723eebzIloMUDbZzZhjRqGzme5Y=,6,35,female,9,1.0,12.0,50,1,0.75,0.16666666666666666,0.16666666666666666,0.16666666666666666,14.583333333333334,14.083333333333334,3635.295166666667,32.0,410.0,1788.0,1788.0,0.0,0.0,0.0,0.0,4.360975609756098,413.0
951,f1jOgm5nZ2PshUXmmJ6jnK6oFVlup+eC0Cbt6Phg4Ac=,13,21,male,3,1.0,29.0,38,0,3.0,1.0689655172413792,3.7586206896551726,5.448275862068965,26.82758620689655,13.689655172413794,8826.098620689654,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
952,KDdX5sghdA7cM6xfsVYchc3yRPq4uUZYDh0lCLRWwAc=,22,22,male,3,1.0,29.0,46,0,13.758620689655173,2.9655172413793105,2.1724137931034484,1.4137931034482758,26.103448275862068,37.206896551724135,7142.185379310345,37.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
953,tz5S+5k9JrQCjNCbNB1Im1ICtUT7V+ahu+xMQ23p0aE=,5,46,female,9,2.0,28.0,139,0,9.142857142857142,1.0714285714285714,0.6428571428571429,1.1071428571428572,18.571428571428573,14.071428571428571,5337.83075,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,34.5
954,9Ca5wq18h7jp3McjKbfH9DVlDmmQ7/4k6OwGj6mVBUg=,6,23,male,3,2.0,24.0,43,0,13.166666666666666,5.125,1.9583333333333333,1.6666666666666667,23.666666666666668,37.833333333333336,6798.3757916666655,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,49.5
955,mvwHsroevXzC8rmo4Tw+WWDaz4BOANhrWZ20BBBXemI=,13,28,male,7,1.0,27.0,15,0,2.6666666666666665,1.2222222222222223,1.1111111111111112,3.2222222222222223,55.074074074074076,55.48148148148148,13086.466888888888,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,31.0
956,J1bTTpNNFhNmiaIzXxUbYMigwR0im8hKUyv7Aj92dHo=,13,26,male,9,1.0,25.0,81,0,3.72,0.8,0.4,1.56,28.68,14.84,7407.288680000001,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
957,bevS249W2xk4XyMGEBTBx9uULMwzlZU8gfUpM2xlRRI=,4,23,female,9,2.0,27.0,81,0,9.592592592592593,1.037037037037037,0.9629629629629629,1.0740740740740742,6.2592592592592595,17.22222222222222,2167.604925925926,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,42.5
958,HPA5C2l5zkFeCJx0rZMOeF46AP6MVifEHka5xtxWiqQ=,13,29,male,9,2.0,20.0,94,0,9.15,1.4,1.05,0.85,12.75,22.65,3794.2673000000004,33.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,32.5
959,Nxu5fG0gL2WvFgrF58G4hXqcdYEC/ECmSyCLpGrV/mM=,17,35,female,9,1.0,29.0,105,0,2.8620689655172415,0.7241379310344828,0.5172413793103449,0.3793103448275862,29.17241379310345,25.344827586206897,7333.97203448276,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,31.0
960,dQfQJhtaW7tIRR+4btyRsNMwMoZVjZ0pS38EXsNzNhk=,13,36,female,9,1.0,30.0,28,0,2.8666666666666667,0.3,0.2,0.26666666666666666,19.966666666666665,16.5,4978.980966666668,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,36.0
961,sG+BCbwLf3NAxQU/dQvRv9Wx/lAsHbZM3UQChFwzskY=,6,17,female,9,2.0,6.0,87,0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,123.0,92.66666666666667,30584.319000000003,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,57.5
962,+QVpW8ee6RiWquiFJmrGSg19//pFtSEIKrMLtLqNhRE=,13,27,male,3,1.0,4.0,55,0,2.5,0.25,0.5,0.75,54.25,44.5,12555.2195,37.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
963,gBnjUUgblUrvMVKBIhmHCzlTSrvBtlBOIZvP3kQdvZc=,4,25,male,9,1.0,25.0,48,1,3.4,1.2,0.72,0.76,24.68,25.88,6188.132,28.0,30.0,150.0,150.0,0.0,0.0,0.0,0.0,5.0,31.0
964,exjBrAWGoICuqcBQJsDnCPcNJ06RZ6YNfJ6UFA2333c=,15,30,female,3,1.0,5.0,26,0,14.0,0.6,0.2,0.6,80.2,92.6,21533.5326,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,30.0
965,B6aaYZtH9M66J1PQ9x0q8RCvZv3FEQp2nyj7GAOAfSY=,9,26,male,3,2.0,11.0,62,0,1.5454545454545454,0.6363636363636364,0.9090909090909091,0.36363636363636365,48.36363636363637,39.90909090909091,12332.509454545454,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,50.5
966,+3Y8yoQlNfrI6GFfhR6nFuRMXZ4O5VzqWvQuT3WtfHo=,22,31,male,9,1.0,23.0,119,0,0.43478260869565216,0.08695652173913043,0.21739130434782608,0.08695652173913043,12.869565217391305,10.173913043478262,2798.302086956522,34.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
967,gybZSirICCFwlziFu3Xzy0iwpD1KAJjVLQ94o1w+ofk=,5,31,male,9,1.0,27.0,102,0,3.740740740740741,2.5925925925925926,2.1481481481481484,2.1481481481481484,9.777777777777779,9.925925925925926,3549.8137037037027,28.0,30.0,150.0,150.0,0.0,0.0,0.0,0.0,5.0,30.0
968,EomfHig2yW+ZCJsCL2a41o9cJ6hn/sh8k9kfwoIZaYs=,13,27,male,9,1.0,30.0,110,0,5.633333333333334,1.2333333333333334,0.26666666666666666,0.7333333333333333,26.066666666666666,27.433333333333334,6227.328299999999,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,35.0
969,qNQQzksB4bde6UUnmBUrVNPxataJNRQkduGLfUdCQjE=,15,33,male,9,2.0,25.0,38,0,8.32,1.16,0.56,0.8,20.8,29.52,5569.42392,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,52.5
970,lFhn+zFsTx0yQSUBwlNJvsqgQOU1bJ67SYofTRTKQu0=,13,25,female,3,1.0,13.0,63,0,1.7692307692307692,0.6923076923076923,0.38461538461538464,0.3076923076923077,50.30769230769231,52.15384615384615,12368.109384615384,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,30.0
971,LvDl0H8o5NcZEWI2GXHng0icSBNxNWrJ2mRtUOWim0E=,4,30,female,9,1.0,29.0,102,0,19.724137931034484,1.4482758620689655,1.1724137931034482,1.5172413793103448,16.75862068965517,36.689655172413794,4949.771,33.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
972,Gd9xsbD2+AL+3UyHHdL/Ml6hc6OBo7zmwdA/SNvY6WE=,22,31,female,9,1.0,13.0,105,0,0.5384615384615384,0.3076923076923077,0.07692307692307693,0.23076923076923078,9.384615384615385,6.153846153846154,2520.0667692307693,29.0,30.0,180.0,180.0,0.0,0.0,0.0,0.0,6.0,30.0
973,EwwcIRoWmB1N6oMwXXLTxIsHmuwHrNPnlm62UjlWmTY=,13,27,male,9,1.0,11.0,55,0,7.181818181818182,0.5454545454545454,0.45454545454545453,0.2727272727272727,15.363636363636363,22.454545454545453,4144.931909090909,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
974,ZLQSUJqIMdEla9v1oP5XHTFH/uzIzBYpURwu9kcM0e4=,5,37,female,3,1.0,24.0,18,0,1.5,0.5416666666666666,0.5416666666666666,0.5,14.083333333333334,13.0,3430.9647916666677,38.0,30.0,149.0,149.0,0.0,0.0,0.0,0.0,4.966666666666667,30.0
